A	Column126	242	242	1574	1693	90	242	1574
A	Column127	242	242	1695	1814	90	242	1695
A	Column128	242	242	1816	1935	90	242	1816
A	Column129	242	242	1937	2056	90	242	1937
A	Column130	242	242	2058	2177	90	242	2058
A	Column131	242	242	2179	2298	90	242	2179
A	Column132	242	242	2300	2419	90	242	2300
A	Column133	242	242	2421	2540	90	242	2421
A	Column134	242	242	2542	2661	90	242	2542
A	Column135	242	242	2663	2782	90	242	2663
A	Column136	242	242	2784	2903	90	242	2784
A	Column137	242	242	2905	3024	90	242	2905
A	Column138	242	242	3026	3145	90	242	3026
A	Column139	242	242	3147	3266	90	242	3147
A	Column140	242	242	3268	3387	90	242	3268
A	Column141	242	242	3389	3508	90	242	3389
A	Column142	242	242	3510	3629	90	242	3510
A	Column143	242	242	3631	3750	90	242	3631
A	Column144	242	242	3752	3871	90	242	3752
A	Column145	242	242	3873	3992	90	242	3873
A	Column146	242	242	3994	4113	90	242	3994
A	Column147	242	242	4115	4234	90	242	4115
A	Column148	242	242	4236	4355	90	242	4236
A	Column149	242	242	4357	4476	90	242	4357
A	Column150	242	242	4478	4597	90	242	4478
A	Column151	242	242	4599	4718	90	242	4599
A	Column152	242	242	4720	4839	90	242	4720
A	Column153	242	242	4841	4960	90	242	4841
A	Column154	242	242	4962	5081	90	242	4962
A	Column155	242	242	5083	5202	90	242	5083
A	Column156	242	242	5204	5323	90	242	5204
A	Column157	242	242	5325	5444	90	242	5325
A	Column158	242	242	5446	5565	90	242	5446
A	Column159	242	242	5567	5686	90	242	5567
A	Column160	242	242	5688	5807	90	242	5688
A	Column161	242	242	5809	5928	90	242	5809
A	Column162	242	242	5930	6049	90	242	5930
A	Column163	242	242	6051	6170	90	242	6051
A	Column164	242	242	6172	6291	90	242	6172
A	Column165	242	242	6293	6412	90	242	6293
A	Column166	242	242	6414	6533	90	242	6414
A	Column167	242	242	6535	6654	90	242	6535
A	Column168	242	242	6656	6775	90	242	6656
A	Column169	363	363	1	120	90	363	1
A	Column170	363	363	122	241	90	363	122
A	Column171	363	363	243	362	90	363	243
A	Column172	363	363	364	483	90	363	364
A	Column173	363	363	485	604	90	363	485
A	Column174	363	363	606	725	90	363	606
A	Column175	363	363	727	846	90	363	727
A	Column176	363	363	848	967	90	363	848
A	Column177	363	363	969	1088	90	363	969
A	Column178	363	363	1090	1209	90	363	1090
A	Column179	363	363	1211	1330	90	363	1211
A	Column180	363	363	1332	1451	90	363	1332
A	Column181	363	363	1453	1572	90	363	1453
A	Column182	363	363	1574	1693	90	363	1574
A	Column183	363	363	1695	1814	90	363	1695
A	Column184	363	363	1816	1935	90	363	1816
A	Column185	363	363	1937	2056	90	363	1937
A	Column186	363	363	2058	2177	90	363	2058
A	Column187	363	363	2179	2298	90	363	2179
A	Column188	363	363	2300	2419	90	363	2300
A	Column189	363	363	2421	2540	90	363	2421
A	Column190	363	363	2542	2661	90	363	2542
A	Column191	363	363	2663	2782	90	363	2663
A	Column192	363	363	2784	2903	90	363	2784
A	Column193	363	363	2905	3024	90	363	2905
A	Column194	363	363	3026	3145	90	363	3026
A	Column195	363	363	3147	3266	90	363	3147
A	Column196	363	363	3268	3387	90	363	3268
A	Column197	363	363	3389	3508	90	363	3389
A	Column198	363	363	3510	3629	90	363	3510
A	Column199	363	363	3631	3750	90	363	3631
A	Column200	363	363	3752	3871	90	363	3752
A	Column201	363	363	3873	3992	90	363	3873
A	Column202	363	363	3994	4113	90	363	3994
A	Column203	363	363	4115	4234	90	363	4115
A	Column204	363	363	4236	4355	90	363	4236
A	Column205	363	363	4357	4476	90	363	4357
A	Column206	363	363	4478	4597	90	363	4478
A	Column207	363	363	4599	4718	90	363	4599
A	Column208	363	363	4720	4839	90	363	4720
A	Column209	363	363	4841	4960	90	363	4841
A	Column210	363	363	4962	5081	90	363	4962
A	Column211	363	363	5083	5202	90	363	5083
A	Column212	363	363	5204	5323	90	363	5204
A	Column213	363	363	5325	5444	90	363	5325
A	Column214	363	363	5446	5565	90	363	5446
A	Column215	363	363	5567	5686	90	363	5567
A	Column216	363	363	5688	5807	90	363	5688
A	Column217	363	363	5809	5928	90	363	5809
A	Column218	363	363	5930	6049	90	363	5930
A	Column219	363	363	6051	6170	90	363	6051
A	Column220	363	363	6172	6291	90	363	6172
A	Column221	363	363	6293	6412	90	363	6293
A	Column222	363	363	6414	6533	90	363	6414
A	Column223	363	363	6535	6654	90	363	6535
A	Column224	363	363	6656	6775	90	363	6656
A	Column225	484	484	1	120	90	484	1
A	Column226	484	484	122	241	90	484	122
A	Column227	484	484	243	362	90	484	243
A	Column228	484	484	364	483	90	484	364
A	Column229	484	484	485	604	90	484	485
A	Column230	484	484	606	725	90	484	606
A	Column231	484	484	727	846	90	484	727
A	Column232	484	484	848	967	90	484	848
A	Column233	484	484	969	1088	90	484	969
A	Column234	484	484	1090	1209	90	484	1090
A	Column235	484	484	1211	1330	90	484	1211
A	Column236	484	484	1332	1451	90	484	1332
A	Column237	484	484	1453	1572	90	484	1453
A	Column238	484	484	1574	1693	90	484	1574
A	Column239	484	484	1695	1814	90	484	1695
A	Column240	484	484	1816	1935	90	484	1816
A	Column241	484	484	1937	2056	90	484	1937
A	Column242	484	484	2058	2177	90	484	2058
A	Column243	484	484	2179	2298	90	484	2179
A	Column244	484	484	2300	2419	90	484	2300
A	Column245	484	484	2421	2540	90	484	2421
A	Column246	484	484	2542	2661	90	484	2542
A	Column247	484	484	2663	2782	90	484	2663
A	Column248	484	484	2784	2903	90	484	2784
A	Column249	484	484	2905	3024	90	484	2905
A	Column250	484	484	3026	3145	90	484	3026
A	Column251	484	484	3147	3266	90	484	3147
A	Column252	484	484	3268	3387	90	484	3268
A	Column253	484	484	3389	3508	90	484	3389
A	Column254	484	484	3510	3629	90	484	3510
A	Column255	484	484	3631	3750	90	484	3631
A	Column256	484	484	3752	3871	90	484	3752
A	Column257	484	484	3873	3992	90	484	3873
A	Column258	484	484	3994	4113	90	484	3994
A	Column259	484	484	4115	4234	90	484	4115
A	Column260	484	484	4236	4355	90	484	4236
A	Column261	484	484	4357	4476	90	484	4357
A	Column262	484	484	4478	4597	90	484	4478
A	Column263	484	484	4599	4718	90	484	4599
A	Column264	484	484	4720	4839	90	484	4720
A	Column265	484	484	4841	4960	90	484	4841
A	Column266	484	484	4962	5081	90	484	4962
A	Column267	484	484	5083	5202	90	484	5083
A	Column268	484	484	5204	5323	90	484	5204
A	Column269	484	484	5325	5444	90	484	5325
A	Column270	484	484	5446	5565	90	484	5446
A	Column271	484	484	5567	5686	90	484	5567
A	Column272	484	484	5688	5807	90	484	5688
A	Column273	484	484	5809	5928	90	484	5809
A	Column274	484	484	5930	6049	90	484	5930
A	Column275	484	484	6051	6170	90	484	6051
A	Column276	484	484	6172	6291	90	484	6172
A	Column277	484	484	6293	6412	90	484	6293
A	Column278	484	484	6414	6533	90	484	6414
A	Column279	484	484	6535	6654	90	484	6535
A	Column280	484	484	6656	6775	90	484	6656
A	Column281	605	605	1	120	90	605	1
A	Column282	605	605	122	241	90	605	122
A	Column283	605	605	243	362	90	605	243
A	Column284	605	605	364	483	90	605	364
A	Column285	605	605	485	604	90	605	485
A	Column286	605	605	606	725	90	605	606
A	Column287	605	605	727	846	90	605	727
A	Column288	605	605	848	967	90	605	848
A	Column289	605	605	969	1088	90	605	969
A	Column290	605	605	1090	1209	90	605	1090
A	Column291	605	605	1211	1330	90	605	1211
A	Column292	605	605	1332	1451	90	605	1332
A	Column293	605	605	1453	1572	90	605	1453
A	Column294	605	605	1574	1693	90	605	1574
A	Column295	605	605	1695	1814	90	605	1695
A	Column296	605	605	1816	1935	90	605	1816
A	Column297	605	605	1937	2056	90	605	1937
A	Column298	605	605	2058	2177	90	605	2058
A	Column299	605	605	2179	2298	90	605	2179
A	Column300	605	605	2300	2419	90	605	2300
A	Column301	605	605	2421	2540	90	605	2421
A	Column302	605	605	2542	2661	90	605	2542
A	Column303	605	605	2663	2782	90	605	2663
A	Column304	605	605	2784	2903	90	605	2784
A	Column305	605	605	2905	3024	90	605	2905
A	Column306	605	605	3026	3145	90	605	3026
A	Column307	605	605	3147	3266	90	605	3147
A	Column308	605	605	3268	3387	90	605	3268
A	Column309	605	605	3389	3508	90	605	3389
A	Column310	605	605	3510	3629	90	605	3510
A	Column311	605	605	3631	3750	90	605	3631
A	Column312	605	605	3752	3871	90	605	3752
A	Column313	605	605	3873	3992	90	605	3873
A	Column314	605	605	3994	4113	90	605	3994
A	Column315	605	605	4115	4234	90	605	4115
A	Column316	605	605	4236	4355	90	605	4236
A	Column317	605	605	4357	4476	90	605	4357
A	Column318	605	605	4478	4597	90	605	4478
A	Column319	605	605	4599	4718	90	605	4599
A	Column320	605	605	4720	4839	90	605	4720
A	Column321	605	605	4841	4960	90	605	4841
A	Column322	605	605	4962	5081	90	605	4962
A	Column323	605	605	5083	5202	90	605	5083
A	Column324	605	605	5204	5323	90	605	5204
A	Column325	605	605	5325	5444	90	605	5325
A	Column326	605	605	5446	5565	90	605	5446
A	Column327	605	605	5567	5686	90	605	5567
A	Column328	605	605	5688	5807	90	605	5688
A	Column329	605	605	5809	5928	90	605	5809
A	Column330	605	605	5930	6049	90	605	5930
A	Column331	605	605	6051	6170	90	605	6051
A	Column332	605	605	6172	6291	90	605	6172
A	Column333	605	605	6293	6412	90	605	6293
A	Column334	605	605	6414	6533	90	605	6414
A	Column335	605	605	6535	6654	90	605	6535
A	Column336	605	605	6656	6775	90	605	6656
A	Column337	726	726	1	120	90	726	1
A	Column338	726	726	122	241	90	726	122
A	Column339	726	726	243	362	90	726	243
A	Column340	726	726	364	483	90	726	364
A	Column341	726	726	485	604	90	726	485
A	Column342	726	726	606	725	90	726	606
A	Column343	726	726	727	846	90	726	727
A	Column344	726	726	848	967	90	726	848
A	Column345	726	726	969	1088	90	726	969
A	Column346	726	726	1090	1209	90	726	1090
A	Column347	726	726	1211	1330	90	726	1211
A	Column348	726	726	1332	1451	90	726	1332
A	Column349	726	726	1453	1572	90	726	1453
A	Column350	726	726	1574	1693	90	726	1574
A	Column351	726	726	1695	1814	90	726	1695
A	Column352	726	726	1816	1935	90	726	1816
A	Column353	726	726	1937	2056	90	726	1937
A	Column354	726	726	2058	2177	90	726	2058
A	Column355	726	726	2179	2298	90	726	2179
A	Column356	726	726	2300	2419	90	726	2300
A	Column357	726	726	2421	2540	90	726	2421
A	Column358	726	726	2542	2661	90	726	2542
A	Column359	726	726	2663	2782	90	726	2663
A	Column360	726	726	2784	2903	90	726	2784
A	Column361	726	726	2905	3024	90	726	2905
A	Column362	726	726	3026	3145	90	726	3026
A	Column363	726	726	3147	3266	90	726	3147
A	Column364	726	726	3268	3387	90	726	3268
A	Column365	726	726	3389	3508	90	726	3389
A	Column366	726	726	3510	3629	90	726	3510
A	Column367	726	726	3631	3750	90	726	3631
A	Column368	726	726	3752	3871	90	726	3752
A	Column369	726	726	3873	3992	90	726	3873
A	Column370	726	726	3994	4113	90	726	3994
A	Column371	726	726	4115	4234	90	726	4115
A	Column372	726	726	4236	4355	90	726	4236
A	Column373	726	726	4357	4476	90	726	4357
A	Column374	726	726	4478	4597	90	726	4478
A	Column375	726	726	4599	4718	90	726	4599
A	Column376	726	726	4720	4839	90	726	4720
A	Column377	726	726	4841	4960	90	726	4841
A	Column378	726	726	4962	5081	90	726	4962
A	Column379	726	726	5083	5202	90	726	5083
A	Column380	726	726	5204	5323	90	726	5204
A	Column381	726	726	5325	5444	90	726	5325
A	Column382	726	726	5446	5565	90	726	5446
A	Column383	726	726	5567	5686	90	726	5567
A	Column384	726	726	5688	5807	90	726	5688
A	Column385	726	726	5809	5928	90	726	5809
A	Column386	726	726	5930	6049	90	726	5930
A	Column387	726	726	6051	6170	90	726	6051
A	Column388	726	726	6172	6291	90	726	6172
A	Column389	726	726	6293	6412	90	726	6293
A	Column390	726	726	6414	6533	90	726	6414
A	Column391	726	726	6535	6654	90	726	6535
A	Column392	726	726	6656	6775	90	726	6656
A	Row1	1	120	6776	6776	0	1	6776
A	Row2	122	241	6776	6776	0	122	6776
A	Row3	243	362	6776	6776	0	243	6776
A	Row4	364	483	6776	6776	0	364	6776
A	Row5	485	604	6776	6776	0	485	6776
A	Row6	606	725	6776	6776	0	606	6776
A	Row7	1	120	6655	6655	0	1	6655
A	Row8	122	241	6655	6655	0	122	6655
A	Row9	243	362	6655	6655	0	243	6655
A	Row10	364	483	6655	6655	0	364	6655
A	Row11	485	604	6655	6655	0	485	6655
A	Row12	606	725	6655	6655	0	606	6655
A	Row13	1	120	6534	6534	0	1	6534
A	Row14	122	241	6534	6534	0	122	6534
A	Row15	243	362	6534	6534	0	243	6534
A	Row16	364	483	6534	6534	0	364	6534
A	Row17	485	604	6534	6534	0	485	6534
A	Row18	606	725	6534	6534	0	606	6534
A	Row19	1	120	6413	6413	0	1	6413
A	Row20	122	241	6413	6413	0	122	6413
A	Row21	243	362	6413	6413	0	243	6413
A	Row22	364	483	6413	6413	0	364	6413
A	Row23	485	604	6413	6413	0	485	6413
A	Row24	606	725	6413	6413	0	606	6413
A	Row25	1	120	6292	6292	0	1	6292
A	Row26	122	241	6292	6292	0	122	6292
A	Row27	243	362	6292	6292	0	243	6292
A	Row28	364	483	6292	6292	0	364	6292
A	Row29	485	604	6292	6292	0	485	6292
A	Row30	606	725	6292	6292	0	606	6292
A	Row31	1	120	6171	6171	0	1	6171
A	Row32	122	241	6171	6171	0	122	6171
A	Row33	243	362	6171	6171	0	243	6171
A	Row34	364	483	6171	6171	0	364	6171
A	Row35	485	604	6171	6171	0	485	6171
A	Row36	606	725	6171	6171	0	606	6171
A	Row37	1	120	6050	6050	0	1	6050
A	Row38	122	241	6050	6050	0	122	6050
A	Row39	243	362	6050	6050	0	243	6050
A	Row40	364	483	6050	6050	0	364	6050
A	Row41	485	604	6050	6050	0	485	6050
A	Row42	606	725	6050	6050	0	606	6050
A	Row43	1	120	5929	5929	0	1	5929
A	Row44	122	241	5929	5929	0	122	5929
A	Row45	243	362	5929	5929	0	243	5929
A	Row46	364	483	5929	5929	0	364	5929
A	Row47	485	604	5929	5929	0	485	5929
A	Row48	606	725	5929	5929	0	606	5929
A	Row49	1	120	5808	5808	0	1	5808
A	Row50	122	241	5808	5808	0	122	5808
A	Row51	243	362	5808	5808	0	243	5808
A	Row52	364	483	5808	5808	0	364	5808
A	Row53	485	604	5808	5808	0	485	5808
A	Row54	606	725	5808	5808	0	606	5808
A	Row55	1	120	5687	5687	0	1	5687
A	Row56	122	241	5687	5687	0	122	5687
A	Row57	243	362	5687	5687	0	243	5687
A	Row58	364	483	5687	5687	0	364	5687
A	Row59	485	604	5687	5687	0	485	5687
A	Row60	606	725	5687	5687	0	606	5687
A	Row61	1	120	5566	5566	0	1	5566
A	Row62	122	241	5566	5566	0	122	5566
A	Row63	243	362	5566	5566	0	243	5566
A	Row64	364	483	5566	5566	0	364	5566
A	Row65	485	604	5566	5566	0	485	5566
A	Row66	606	725	5566	5566	0	606	5566
A	Row67	1	120	5445	5445	0	1	5445
A	Row68	122	241	5445	5445	0	122	5445
A	Row69	243	362	5445	5445	0	243	5445
A	Row70	364	483	5445	5445	0	364	5445
A	Row71	485	604	5445	5445	0	485	5445
A	Row72	606	725	5445	5445	0	606	5445
A	Row73	1	120	5324	5324	0	1	5324
A	Row74	122	241	5324	5324	0	122	5324
A	Row75	243	362	5324	5324	0	243	5324
A	Row76	364	483	5324	5324	0	364	5324
A	Row77	485	604	5324	5324	0	485	5324
A	Row78	606	725	5324	5324	0	606	5324
A	Row79	1	120	5203	5203	0	1	5203
A	Row80	122	241	5203	5203	0	122	5203
A	Row81	243	362	5203	5203	0	243	5203
A	Row82	364	483	5203	5203	0	364	5203
A	Row83	485	604	5203	5203	0	485	5203
A	Row84	606	725	5203	5203	0	606	5203
A	Row85	1	120	5082	5082	0	1	5082
A	Row86	122	241	5082	5082	0	122	5082
A	Row87	243	362	5082	5082	0	243	5082
A	Row88	364	483	5082	5082	0	364	5082
A	Row89	485	604	5082	5082	0	485	5082
A	Row90	606	725	5082	5082	0	606	5082
A	Row91	1	120	4961	4961	0	1	4961
A	Row92	122	241	4961	4961	0	122	4961
A	Row93	243	362	4961	4961	0	243	4961
A	Row94	364	483	4961	4961	0	364	4961
A	Row95	485	604	4961	4961	0	485	4961
A	Row96	606	725	4961	4961	0	606	4961
A	Row97	1	120	4840	4840	0	1	4840
A	Row98	122	241	4840	4840	0	122	4840
A	Row99	243	362	4840	4840	0	243	4840
A	Row100	364	483	4840	4840	0	364	4840
A	Row101	485	604	4840	4840	0	485	4840
A	Row102	606	725	4840	4840	0	606	4840
A	Row103	1	120	4719	4719	0	1	4719
A	Row104	122	241	4719	4719	0	122	4719
A	Row105	243	362	4719	4719	0	243	4719
A	Row106	364	483	4719	4719	0	364	4719
A	Row107	485	604	4719	4719	0	485	4719
A	Row108	606	725	4719	4719	0	606	4719
A	Row109	1	120	4598	4598	0	1	4598
A	Row110	122	241	4598	4598	0	122	4598
A	Row111	243	362	4598	4598	0	243	4598
A	Row112	364	483	4598	4598	0	364	4598
A	Row113	485	604	4598	4598	0	485	4598
A	Row114	606	725	4598	4598	0	606	4598
A	Row115	1	120	4477	4477	0	1	4477
A	Row116	122	241	4477	4477	0	122	4477
A	Row117	243	362	4477	4477	0	243	4477
A	Row118	364	483	4477	4477	0	364	4477
A	Row119	485	604	4477	4477	0	485	4477
A	Row120	606	725	4477	4477	0	606	4477
A	Row121	1	120	4356	4356	0	1	4356
A	Row122	122	241	4356	4356	0	122	4356
A	Row123	243	362	4356	4356	0	243	4356
A	Row124	364	483	4356	4356	0	364	4356
A	Row125	485	604	4356	4356	0	485	4356
A	Row126	606	725	4356	4356	0	606	4356
A	Row127	1	120	4235	4235	0	1	4235
A	Row128	122	241	4235	4235	0	122	4235
A	Row129	243	362	4235	4235	0	243	4235
A	Row130	364	483	4235	4235	0	364	4235
A	Row131	485	604	4235	4235	0	485	4235
A	Row132	606	725	4235	4235	0	606	4235
A	Row133	1	120	4114	4114	0	1	4114
A	Row134	122	241	4114	4114	0	122	4114
A	Row135	243	362	4114	4114	0	243	4114
A	Row136	364	483	4114	4114	0	364	4114
A	Row137	485	604	4114	4114	0	485	4114
A	Row138	606	725	4114	4114	0	606	4114
A	Row139	1	120	3993	3993	0	1	3993
A	Row140	122	241	3993	3993	0	122	3993
A	Row141	243	362	3993	3993	0	243	3993
A	Row142	364	483	3993	3993	0	364	3993
A	Row143	485	604	3993	3993	0	485	3993
A	Row144	606	725	3993	3993	0	606	3993
A	Row145	1	120	3872	3872	0	1	3872
A	Row146	122	241	3872	3872	0	122	3872
A	Row147	243	362	3872	3872	0	243	3872
A	Row148	364	483	3872	3872	0	364	3872
A	Row149	485	604	3872	3872	0	485	3872
A	Row150	606	725	3872	3872	0	606	3872
A	Row151	1	120	3751	3751	0	1	3751
A	Row152	122	241	3751	3751	0	122	3751
A	Row153	243	362	3751	3751	0	243	3751
A	Row154	364	483	3751	3751	0	364	3751
A	Row155	485	604	3751	3751	0	485	3751
A	Row156	606	725	3751	3751	0	606	3751
A	Row157	1	120	3630	3630	0	1	3630
A	Row158	122	241	3630	3630	0	122	3630
A	Row159	243	362	3630	3630	0	243	3630
A	Row160	364	483	3630	3630	0	364	3630
A	Row161	485	604	3630	3630	0	485	3630
A	Row162	606	725	3630	3630	0	606	3630
A	Row163	1	120	3509	3509	0	1	3509
A	Row164	122	241	3509	3509	0	122	3509
A	Row165	243	362	3509	3509	0	243	3509
A	Row166	364	483	3509	3509	0	364	3509
A	Row167	485	604	3509	3509	0	485	3509
A	Row168	606	725	3509	3509	0	606	3509
A	Row169	1	120	3388	3388	0	1	3388
A	Row170	122	241	3388	3388	0	122	3388
A	Row171	243	362	3388	3388	0	243	3388
A	Row172	364	483	3388	3388	0	364	3388
A	Row173	485	604	3388	3388	0	485	3388
A	Row174	606	725	3388	3388	0	606	3388
A	Row175	1	120	3267	3267	0	1	3267
A	Row176	122	241	3267	3267	0	122	3267
A	Row177	243	362	3267	3267	0	243	3267
A	Row178	364	483	3267	3267	0	364	3267
A	Row179	485	604	3267	3267	0	485	3267
A	Row180	606	725	3267	3267	0	606	3267
A	Row181	1	120	3146	3146	0	1	3146
A	Row182	122	241	3146	3146	0	122	3146
A	Row183	243	362	3146	3146	0	243	3146
A	Row184	364	483	3146	3146	0	364	3146
A	Row185	485	604	3146	3146	0	485	3146
A	Row186	606	725	3146	3146	0	606	3146
A	Row187	1	120	3025	3025	0	1	3025
A	Row188	122	241	3025	3025	0	122	3025
A	Row189	243	362	3025	3025	0	243	3025
A	Row190	364	483	3025	3025	0	364	3025
A	Row191	485	604	3025	3025	0	485	3025
A	Row192	606	725	3025	3025	0	606	3025
A	Row193	1	120	2904	2904	0	1	2904
A	Row194	122	241	2904	2904	0	122	2904
A	Row195	243	362	2904	2904	0	243	2904
A	Row196	364	483	2904	2904	0	364	2904
A	Row197	485	604	2904	2904	0	485	2904
A	Row198	606	725	2904	2904	0	606	2904
A	Row199	1	120	2783	2783	0	1	2783
A	Row200	122	241	2783	2783	0	122	2783
A	Row201	243	362	2783	2783	0	243	2783
A	Row202	364	483	2783	2783	0	364	2783
A	Row203	485	604	2783	2783	0	485	2783
A	Row204	606	725	2783	2783	0	606	2783
A	Row205	1	120	2662	2662	0	1	2662
A	Row206	122	241	2662	2662	0	122	2662
A	Row207	243	362	2662	2662	0	243	2662
A	Row208	364	483	2662	2662	0	364	2662
A	Row209	485	604	2662	2662	0	485	2662
A	Row210	606	725	2662	2662	0	606	2662
A	Row211	1	120	2541	2541	0	1	2541
A	Row212	122	241	2541	2541	0	122	2541
A	Row213	243	362	2541	2541	0	243	2541
A	Row214	364	483	2541	2541	0	364	2541
A	Row215	485	604	2541	2541	0	485	2541
A	Row216	606	725	2541	2541	0	606	2541
A	Row217	1	120	2420	2420	0	1	2420
A	Row218	122	241	2420	2420	0	122	2420
A	Row219	243	362	2420	2420	0	243	2420
A	Row220	364	483	2420	2420	0	364	2420
A	Row221	485	604	2420	2420	0	485	2420
A	Row222	606	725	2420	2420	0	606	2420
A	Row223	1	120	2299	2299	0	1	2299
A	Row224	122	241	2299	2299	0	122	2299
